Date,DIA,DVY,FVD,IVV,IWB,IWR,OEF,RSP,SCHV,SCHX,SPHQ,SPLG,SPY,VO,VOO,VTV,VYM
2016-04-06,146.135009765625,57.747886657714844,20.660362243652344,176.24598693847656,98.73262023925781,35.2063102722168,79.1758041381836,66.63513946533203,11.235323905944824,6.973630428314209,21.496726989746094,20.446739196777344,176.3708038330078,104.26744842529297,161.08489990234375,64.66400909423828,51.470455169677734
2016-04-07,144.6904754638672,57.29821014404297,20.49101448059082,174.1138916015625,97.57683563232422,34.80768585205078,78.26334381103516,65.80079650878906,11.11850643157959,6.8911356925964355,21.298004150390625,20.278810501098633,174.26039123535156,103.03440856933594,159.1871795654297,63.90223693847656,50.99333572387695
2016-04-08,144.99583435058594,57.54088592529297,20.59585189819336,174.63204956054688,97.83560180664062,34.96583557128906,78.39247131347656,66.09028625488281,11.162636756896973,6.908203601837158,21.341211318969727,20.338336944580078,174.73033142089844,103.39655303955078,159.62124633789062,64.13783264160156,51.17225646972656
2016-04-11,144.8143310546875,57.49091339111328,20.571657180786133,174.1393280029297,97.63721466064453,34.870521545410156,78.20309448242188,66.01364135742188,11.144465446472168,6.889711856842041,21.263446807861328,20.336233139038086,174.3202362060547,103.11199188232422,159.2042694091797,64.08287811279297,51.07533264160156
2016-04-12,146.17628479003906,58.183326721191406,20.732940673828125,175.85519409179688,98.54285430908203,35.167327880859375,78.95198822021484,66.7287826538086,11.248305320739746,6.953719139099121,21.427608489990234,20.427818298339844,175.94357299804688,103.9139404296875,160.75308227539062,64.73468017578125,51.55245590209961
2016-04-13,147.68678283691406,58.468849182128906,20.84583854675293,177.62216186523438,99.59513854980469,35.633094787597656,79.70947265625,67.57161712646484,11.352141380310059,7.029102325439453,21.565847396850586,20.64982795715332,177.72079467773438,105.31083679199219,162.36141967773438,65.46505737304688,51.932674407958984
2016-04-14,147.8437042236328,58.19045639038086,20.813589096069336,177.63902282714844,99.58651733398438,35.54644775390625,79.86444091796875,67.43540954589844,11.346949577331543,7.031947135925293,21.557214736938477,20.7209529876709,177.72933959960938,104.93140411376953,162.34442138671875,65.48072814941406,51.8953971862793
2016-04-15,147.59585571289062,58.31180191040039,20.87809944152832,177.35877990722656,99.50889587402344,35.622257232666016,79.675048828125,67.41838836669922,11.344355583190918,7.023410797119141,21.617687225341797,20.70180320739746,177.53285217285156,105.12113189697266,162.16566467285156,65.4022216796875,51.86556625366211
2016-04-18,148.5044708251953,58.590206146240234,20.974864959716797,178.64993286132812,100.20752716064453,35.83023452758789,80.26899719238281,67.90365600585938,11.419635772705078,7.071770668029785,21.764572143554688,20.816612243652344,178.78025817871094,105.7419662475586,163.34005737304688,65.88127136230469,52.23086929321289
2016-04-19,148.9506378173828,58.954261779785156,21.087766647338867,179.19361877441406,100.47489166259766,35.96888732910156,80.55305480957031,68.20162200927734,11.481939315795898,7.090262413024902,21.73001480102539,20.874643325805664,179.34422302246094,106.1559066772461,163.83367919921875,66.39958953857422,52.52162551879883
2016-04-20,149.30575561523438,58.454566955566406,20.950672149658203,179.3295135498047,100.62155151367188,35.95805740356445,80.63053131103516,68.32933044433594,11.481939315795898,7.0973711013793945,21.73001480102539,20.92076301574707,179.51515197753906,106.25932312011719,163.9698028564453,66.50953674316406,52.4023551940918
2016-04-21,148.43836975097656,57.66938400268555,20.70874786376953,178.4375762939453,100.10401916503906,35.676422119140625,80.36369323730469,67.86956787109375,11.398870468139648,7.061814308166504,21.669530868530273,20.786426544189453,178.54957580566406,105.60401153564453,163.0592498779297,66.05403900146484,52.007225036621094
2016-04-22,148.60360717773438,58.11907958984375,20.8216495513916,178.41212463378906,100.15577697753906,35.90390396118164,80.07962036132812,68.2952651977539,11.4274263381958,7.064658164978027,21.660890579223633,20.835731506347656,178.54957580566406,106.10413360595703,163.10179138183594,66.23466491699219,52.08922576904297
2016-04-25,148.30625915527344,58.01915740966797,20.8216495513916,178.0978240966797,99.92288208007812,35.74358367919922,80.04521179199219,68.00580596923828,11.409252166748047,7.050436019897461,21.660890579223633,20.721996307373047,178.24197387695312,105.6988525390625,162.83795166015625,66.03050994873047,52.03705596923828
2016-04-26,148.3888397216797,58.36180114746094,20.88616180419922,178.39512634277344,100.17302703857422,36.00788497924805,79.9591064453125,68.4825668334961,11.445596694946289,7.064658164978027,21.69545555114746,20.803852081298828,178.50686645507812,106.40592956542969,163.0762481689453,66.29747009277344,52.178688049316406
