Date,AAPL,ABBV,ALB,AMZN,AVGO,AXP,BK,BRK-B,BTI,CAT,CMI,CRH,F,FN,GE,GOOG,GOOGL,GS,HD,JNJ,JPM,KTOS,LLY,LOW,MA,META,MO,MSFT,NEM,NFLX,NVDA,PWR,STX,TDG,TSLA,V,WBD,WDC,WMT,XOM
2017-10-02,35.89201736450195,63.76013946533203,122.42227172851562,47.95949935913086,18.941389083862305,80.91947174072266,42.820613861083984,185.41000366210938,34.46183776855469,104.09471130371094,136.44143676757812,29.702377319335938,7.794297218322754,38.189998626708984,110.28855895996094,47.308677673339844,48.010746002197266,201.04660034179688,134.37086486816406,104.30803680419922,77.35205841064453,13.329999923706055,76.15308380126953,69.35208129882812,135.41671752929688,168.4316864013672,34.98378372192383,68.27779388427734,29.985464096069336,17.701000213623047,4.422346591949463,36.71457290649414,24.594236373901367,191.62449645996094,22.768667221069336,99.5775146484375,21.530000686645508,57.24153137207031,22.93380355834961,56.0937385559082
2017-10-03,36.04835891723633,63.27341079711914,123.13912963867188,47.85499954223633,18.8649845123291,81.71491241455078,42.940330505371094,185.6699981689453,34.31834030151367,104.75406646728516,137.6420440673828,29.926177978515625,7.955469608306885,37.88999938964844,111.32097625732422,47.532997131347656,48.23951721191406,201.85693359375,135.31300354003906,105.007568359375,77.75946044921875,13.369999885559082,76.24131774902344,69.83280944824219,136.56253051757812,168.91867065429688,35.24518966674805,67.9574966430664,30.262516021728516,17.91900062561035,4.431488513946533,36.78325271606445,24.486371994018555,194.7046661376953,23.209333419799805,99.71919250488281,21.530000686645508,56.97382354736328,23.158903121948242,56.18309020996094
2017-10-04,35.81501007080078,63.414493560791016,123.85598754882812,48.272499084472656,19.061908721923828,81.33952331542969,42.940330505371094,185.8300018310547,34.715728759765625,105.78064727783203,138.3914031982422,29.942167282104492,7.92968225479126,37.689998626708984,109.88460540771484,47.229766845703125,47.97650909423828,200.7624969482422,135.41136169433594,105.63553619384766,76.96868133544922,13.430000305175781,76.69104766845703,69.92723083496094,135.67446899414062,167.38807678222656,35.31193542480469,68.35100555419922,30.143783569335938,18.44499969482422,4.468546390533447,36.43983459472656,24.4360294342041,195.11288452148438,23.667333602905273,99.45475006103516,21.719999313354492,57.9005126953125,23.120901107788086,56.20368576049805
2017-10-05,36.26072311401367,63.61198425292969,125.14635467529297,49.04249954223633,19.19344711303711,81.78815460205078,43.44315719604492,187.1199951171875,33.87681198120117,105.49687194824219,138.35914611816406,29.51853370666504,7.897444725036621,37.45000076293945,110.1539077758789,48.136966705322266,48.890098571777344,205.5662384033203,136.09127807617188,105.87403869628906,78.00509643554688,13.479999542236328,77.29960632324219,70.61396026611328,137.47239685058594,170.19082641601562,35.48991394042969,69.52237701416016,30.040878295898438,19.43899917602539,4.466076374053955,36.79304885864258,24.522327423095703,199.0985870361328,23.68866729736328,100.33305358886719,21.520000457763672,57.371952056884766,23.21444320678711,56.36173629760742
2017-10-06,36.23971939086914,63.83064651489258,122.93302154541016,49.479000091552734,19.356502532958984,82.13803100585938,43.47509002685547,187.42999267578125,34.4011344909668,105.93923950195312,138.68145751953125,28.975013732910156,7.93612813949585,37.68000030517578,109.48060607910156,48.580142974853516,49.3094367980957,205.5328369140625,135.8701171875,105.89785766601562,77.86851501464844,13.4399995803833,76.79690551757812,70.27059936523438,137.25242614746094,171.17474365234375,34.78913497924805,69.5498275756836,30.127948760986328,19.802000045776367,4.479170322418213,36.83230209350586,24.29939842224121,196.6641082763672,23.79199981689453,100.7957992553711,21.40999984741211,57.557289123535156,23.094585418701172,56.148719787597656
2017-10-09,36.36573028564453,64.03524780273438,122.35953521728516,49.54949951171875,19.41006088256836,82.26364135742188,43.363338470458984,187.5,34.87578201293945,105.89749908447266,138.3833770751953,28.783166885375977,7.955469608306885,37.810001373291016,105.17137145996094,48.4863395690918,49.24343490600586,202.84274291992188,135.75538635253906,106.08068084716797,77.45875549316406,13.710000038146973,76.77043914794922,70.16758728027344,138.23745727539062,171.44309997558594,35.35643005371094,69.81522369384766,30.302101135253906,19.687000274658203,4.580217361450195,36.66550064086914,24.34254264831543,197.7254638671875,22.862667083740234,101.06026458740234,20.829999923706055,57.8455924987793,23.541866302490234,56.36861801147461
2017-10-10,36.37973403930664,64.31033325195312,123.45274353027344,49.36000061035156,19.376192092895508,82.44308471679688,43.626739501953125,188.0,35.73125457763672,106.99085998535156,139.3663787841797,28.967004776000977,7.987703800201416,37.52000045776367,104.85719299316406,48.26798629760742,49.019622802734375,202.67564392089844,135.30482482910156,106.43839263916016,78.0372314453125,13.430000305175781,75.98551940917969,69.61820220947266,139.28939819335938,170.53868103027344,36.15733337402344,69.81522369384766,30.00128936767578,19.507999420166016,4.6676764488220215,36.65568923950195,24.2706356048584,197.8219757080078,23.70599937438965,101.34355926513672,20.530000686645508,59.03998947143555,24.59427261352539,56.52665710449219
2017-10-11,36.531402587890625,65.1638412475586,123.13912963867188,49.75,19.723556518554688,82.50585174560547,43.80232620239258,187.4600067138672,35.76436996459961,107.33304595947266,138.85874938964844,29.126874923706055,7.981257915496826,37.02000045776367,103.55545806884766,49.09428405761719,49.90542984008789,202.5085906982422,135.37860107421875,108.6243667602539,77.80422973632812,13.199999809265137,75.89734649658203,69.71260833740234,140.4370574951172,171.68162536621094,36.0794677734375,69.93417358398438,30.143783569335938,19.4950008392334,4.717334270477295,36.81267166137695,24.090848922729492,196.35980224609375,23.639999389648438,102.41072082519531,20.0,58.77227783203125,25.0620174407959,56.760292053222656
2017-10-12,36.4030647277832,64.93655395507812,123.03157806396484,50.04650115966797,19.592805862426758,82.19189453125,43.69058609008789,186.3000030517578,35.576717376708984,108.49317169189453,138.5203094482422,28.927047729492188,7.813636779785156,37.0,103.4656753540039,49.023807525634766,49.90542984008789,200.33642578125,134.83782958984375,108.76747131347656,77.12129974365234,13.300000190734863,76.22364807128906,70.02165985107422,140.331787109375,171.4927978515625,36.34642791748047,70.57476806640625,30.389171600341797,19.586000442504883,4.719559669494629,36.79304885864258,24.177141189575195,197.54734802246094,23.711999893188477,102.09906005859375,19.280000686645508,58.86838150024414,25.17017936706543,56.64348602294922
2017-10-13,36.63408660888672,64.4038314819336,124.50116729736328,50.14699935913086,19.5313663482666,83.31336212158203,43.63471984863281,187.3699951171875,35.58776092529297,109.09412384033203,139.0924530029297,29.142852783203125,7.768510341644287,36.5099983215332,103.1514663696289,49.115623474121094,50.01559829711914,199.27542114257812,134.73953247070312,108.44950866699219,77.01686096191406,13.100000381469727,76.32948303222656,70.6740493774414,140.9055938720703,172.67552185058594,36.1795768737793,70.91336059570312,30.5474910736084,19.948999404907227,4.8075103759765625,36.58701705932617,24.738069534301758,197.05006408691406,23.704666137695312,102.6185073852539,19.239999771118164,60.26871109008789,25.322189331054688,56.6297492980957
2017-10-16,37.30847930908203,64.66664123535156,125.59437561035156,50.31700134277344,19.42975616455078,82.50585174560547,43.66664505004883,187.9600067138672,35.532562255859375,109.72844696044922,140.30914306640625,28.967004776000977,7.813636779785156,36.7400016784668,104.85719299316406,49.23075866699219,50.08903884887695,202.5169219970703,134.5347442626953,108.20311737060547,78.607666015625,12.869999885559082,75.8003158569336,69.70401763916016,139.8345184326172,173.4507293701172,36.3575553894043,71.05980682373047,30.072546005249023,20.26799964904785,4.890029430389404,37.12664031982422,24.802785873413086,195.66212463378906,23.373332977294922,102.27849578857422,19.059999465942383,59.60284423828125,25.064939498901367,56.90460205078125
